model,abbrev,logloss,auc,False_Positive_Rate,True_Positive_Rate
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.0,0.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.0,0.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.0,0.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.002,0.026
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.004,0.054
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.004,0.056
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.005,0.062
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.01,0.112
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.018,0.162
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.019,0.164
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.021,0.164
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.024,0.174
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.025,0.178
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.033,0.258
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.035,0.268
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.036,0.27
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.039,0.284
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.04,0.286
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.046,0.306
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.056,0.344
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.058,0.348
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.061,0.358
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.065,0.376
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.069,0.392
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.07,0.396
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.07,0.398
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.07,0.398
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.07,0.398
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.071,0.398
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.071,0.402
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.088,0.468
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.088,0.468
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.088,0.47
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.091,0.476
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.094,0.486
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.099,0.504
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.101,0.514
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.102,0.526
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.106,0.538
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.109,0.544
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.11,0.546
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.111,0.546
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.132,0.622
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.132,0.622
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.141,0.68
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.141,0.68
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.143,0.686
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.146,0.698
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.147,0.698
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.149,0.702
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.151,0.708
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.152,0.708
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.153,0.708
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.156,0.71
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.156,0.712
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.156,0.712
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.165,0.722
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.165,0.722
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.166,0.722
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.168,0.726
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.171,0.73
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.182,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.182,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.185,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.186,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.19,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.19,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.19,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.195,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.195,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.196,0.74
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.216,0.772
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.235,0.784
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.237,0.786
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.241,0.788
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.241,0.788
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.242,0.788
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.248,0.79
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.254,0.804
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.255,0.804
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.257,0.806
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.257,0.806
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.257,0.808
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.258,0.808
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.258,0.808
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.259,0.808
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.259,0.808
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.26,0.81
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.265,0.82
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.301,0.858
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.301,0.858
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.302,0.858
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.303,0.86
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.303,0.86
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.316,0.866
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.319,0.868
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.323,0.868
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.326,0.868
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.326,0.868
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.326,0.868
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.33,0.874
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.33,0.874
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.337,0.876
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.339,0.876
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.342,0.876
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.351,0.88
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.353,0.882
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.354,0.882
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.355,0.882
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.402,0.902
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.413,0.912
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.414,0.912
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.416,0.912
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.419,0.916
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.421,0.922
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.421,0.922
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.426,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.43,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.431,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.436,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.436,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.436,0.926
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.44,0.928
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.452,0.936
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.461,0.938
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.461,0.938
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.462,0.938
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.464,0.938
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.464,0.938
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.493,0.942
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.496,0.942
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.502,0.944
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.507,0.944
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.507,0.944
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.508,0.944
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.512,0.944
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.514,0.946
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.514,0.946
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.543,0.952
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.543,0.952
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.549,0.952
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.549,0.952
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.551,0.952
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.62,0.972
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.636,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.642,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.643,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.643,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.643,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.645,0.974
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.65,0.976
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.651,0.976
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.652,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.654,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.658,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.671,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.672,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.673,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.673,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.675,0.978
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.68,0.98
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.743,0.986
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.754,0.986
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.755,0.986
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.757,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.762,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.763,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.763,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.766,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.766,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.766,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.766,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.769,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.77,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.77,0.988
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.775,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.777,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.779,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.782,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.782,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.783,0.99
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.801,0.992
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.804,0.992
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.809,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.81,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.815,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.817,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.817,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.818,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.818,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.818,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.82,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.822,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.823,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.828,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.83,0.994
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.832,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.835,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.837,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.844,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.846,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.849,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.849,0.996
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.892,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.892,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.894,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.905,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.939,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.939,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.939,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.948,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.948,0.998
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.96,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.962,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.963,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.965,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.965,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.966,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.968,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.972,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.976,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.978,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.991,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.991,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.996,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.996,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,0.999,1.0
Random Trees and Logistic Regression,RT + LR,0.1156323141390516,0.8492366863905325,1.0,1.0
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.0,0.0
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.0,0.0
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.0,0.004
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.001,0.004
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.001,0.008
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.001,0.008
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.001,0.008
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.001,0.016
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.002,0.02
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.002,0.02
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.002,0.02
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.002,0.022
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.002,0.022
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.003,0.022
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.003,0.022
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.003,0.024
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.003,0.026
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.004,0.028
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.004,0.028
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.004,0.03
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.004,0.032
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.004,0.032
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.005,0.032
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.005,0.036
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.006,0.036
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.006,0.036
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.006,0.042
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.007,0.042
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.007,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.007,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.007,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.008,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.008,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.008,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.008,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.048
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.05
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.05
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.05
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.05
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.009,0.052
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.078
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.078
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.08
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.08
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.084
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.084
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.09
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.011,0.09
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.012,0.094
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.012,0.096
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.013,0.102
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.013,0.108
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.013,0.108
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.013,0.112
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.013,0.112
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.017,0.152
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.017,0.152
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.019,0.156
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.019,0.158
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.019,0.158
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.019,0.158
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.019,0.162
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.02,0.164
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.022,0.18
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.022,0.186
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.022,0.188
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.023,0.19
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.023,0.19
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.024,0.19
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.024,0.19
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.025,0.19
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.025,0.194
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.025,0.194
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.027,0.222
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.027,0.224
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.027,0.224
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.028,0.224
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.028,0.226
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.028,0.226
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.028,0.23
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.029,0.232
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.029,0.234
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.029,0.234
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.03,0.236
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.03,0.238
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.031,0.24
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.031,0.244
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.031,0.244
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.032,0.25
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.26
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.26
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.262
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.262
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.262
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.033,0.262
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.034,0.262
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.034,0.266
Random Forest,RF,0.11802032614166676,0.8369657212813709,0.034,0.268
